doi,doi_agency_id,doi_agency_label
10.2376/0005-9366-125-89,medra,mEDRA
10.1688/1862-0000_zfp_2012_01_schudey,medra,mEDRA
10.5277/abb120402,datacite,DataCite
10.4455/eu.2012.972,medra,mEDRA
10.2527/jas53918,NA,NA
10.1002/rrq.030,NA,NA
10.5277/oa120204,NA,NA
"10.5675/hywa_2012,4_1",NA,NA
10.2376/0005-9366-125-27,medra,mEDRA
10.1051/meta1/2012005,NA,NA
10.3978/j.issn.2072-1439.2012.08.15,istic,ISTIC
10.4455/eu.2012.979,medra,mEDRA
10.1016/j.f1ora.2012.03.006,NA,NA
10.1055/5-0032-1325584,NA,NA
10.2527/jas53895,NA,NA
10.3301/ijg.2011.29,medra,mEDRA
10.2753/joa0091-3367410405,NA,NA
10.1027/1015-5759/a00125,NA,NA
10.3969/j.issn.1673-5374.2012.13.001,istic,ISTIC
10.2377/0023-2076-57-365,medra,mEDRA
10.2376/0005-9366-125-14,medra,mEDRA
10.1063/1.475916,crossref,Crossref
10.1667/rr2964,NA,NA
"10.5675/hywa_2012,4_6",NA,NA
10.5277/oa120202,NA,NA
10.3906/bot-1107-8,crossref,Crossref
10.1055/s-0031-1259309,NA,NA
10.3233/abb-2011-0052,medra,mEDRA
10.3402/gha.v510.19120,NA,NA
10.1515/kant-2012-002.5,NA,NA
10.2376/0005-9366-125-168,medra,mEDRA
10.1026/1616-3443/a0000113,NA,NA
10.3290/j.jad.a22422,medra,mEDRA
10.2376/0005-9366-125-337,medra,mEDRA
10.5277/abb120407,datacite,DataCite
"10.5675/hywa_2012,4_5",NA,NA
10.3275/8264,medra,mEDRA
10.4455/eu.2012.007,medra,mEDRA
10.1021/nl30061s,NA,NA
10.3978/j.issn.2072-1439.2012.08.17,istic,ISTIC
10.3275/7569,medra,mEDRA
10.3906/zoo-1002-70,crossref,Crossref
"10.5675/hywa_2012,2_2",NA,NA
10.4161/cbt.13.8.20087,NA,NA
10.1167/12.6/6,NA,NA
10.1055/s-0031-1285858,NA,NA
10.1055/s-1327879,NA,NA
10.2527/jas53828,NA,NA
10.3275/8720,medra,mEDRA
10.2376/0005-9366-125-418,medra,mEDRA
10.4319/lo.2012.57.06.1775,NA,NA
10.3290/j.jad.a27796,medra,mEDRA
10.4467/16890027ap.12.019.0765,crossref,Crossref
10.2376/0003-925x-63-76,medra,mEDRA
10.1504/12.47914,NA,NA
10.2376/0005-9366-125-60,medra,mEDRA
10.1515/1544-6115.7,NA,NA
10.3978/j.issn.2072-1439.2012.s002,istic,ISTIC
10.2376/0005-9366-125-76,medra,mEDRA
10.1016/jmb.2012.06.025,NA,NA
10.1117/1.jbo.17.1.01600],NA,NA
10.2376/0005-9366-125-203,medra,mEDRA
10.1364/oe.20.008078,NA,NA
10.4455/eu.2012.018,medra,mEDRA
10.2376/0005-9366-125-259,medra,mEDRA
10.1097/wnr.0b013e323356b173,NA,NA
10.2527/jas53772,NA,NA
10.1691/ph.2012.1846,medra,mEDRA
10.3906/yer-1007-33,crossref,Crossref
10.2376/0005-9366-125-411,medra,mEDRA
10.2376/0005-9366-125-361,medra,mEDRA
10.1055/s-0031-12839975,NA,NA
10.1002/mmnd.201200012,NA,NA
10.3233/dma-2012-0896,medra,mEDRA
10.1524/phil.2013.0023,NA,NA
10.2376/0005-9366-126-32,medra,mEDRA
10.1393/ncr/i2013-10088-9,medra,mEDRA
10.1002/mmnd.201300019,NA,NA
10.3233/ben-120301,medra,mEDRA
10.4416/jcst2012-00027,medra,mEDRA
10.2450/2012.0171-11,medra,mEDRA
10.4455/eu.2011.016,medra,mEDRA
10.1055/5-0030-1269863,NA,NA
10.4401/ag-6247,medra,mEDRA
10.3933/applrheol-21-63071,datacite,DataCite
10.3233/dma-2011-0841,medra,mEDRA
10.3760/cma.j.issn.0366-6999.2011.20.041,istic,ISTIC
10.1691/ph.2011.1033,medra,mEDRA
10.5754/hge10601,NA,NA
10.2376/0005-9366-126-209,medra,mEDRA
10.2376/0005-9366-126-121,medra,mEDRA
10.1021/jp20762k,NA,NA
10.1016/s0076-6879(11)86002-7,NA,NA
10.1213/ane.0b013e18202cb9c,NA,NA
10.1016/tetlet.2011.02.064,NA,NA
10.1163/016942410x511132,NA,NA
10.1309/ajcpy1z3tggaiep,NA,NA
10.1386/stap.31.3.259_1,NA,NA
10.3906/yer-1008-1,crossref,Crossref
10.1691/ph.2011.0301,medra,mEDRA
10.4056/sigs.2004684,NA,NA
10.1024/0301.1526/a000150,NA,NA
10.1309/lm90b5bz40snvgvf,NA,NA
10.1038/ja2010.170,NA,NA
10.1016/j.jspi.2010.020,NA,NA
10.1688/1862-0000_zfp_2011_01_barmeyer,medra,mEDRA
10.1691/ph.2011.1066,medra,mEDRA
10.3906/tar-1002-715,crossref,Crossref
10.1111/j.1468-00327.2011.271.x,NA,NA
10.3748/wjg.v17.i27.3192,NA,NA
10.5414/cpp49071,NA,NA
10.3786/nml.v3i4.p236-241,istic,ISTIC
10.2376/0005-9366-124-17,medra,mEDRA
10.5414/cpp49093,NA,NA
10.1007/s00063-011-0042-5,NA,NA
10.5414/cpp49078,NA,NA
10.1111/j.1365-2427.2010.02569.x,NA,NA
10.4193/rhino11.035,NA,NA
10.1007/s00065-010-2178-2,NA,NA
10.1055/s-0030-1247537,NA,NA
10.1163/156855511x601592,NA,NA
10.1021/ie2020132g,NA,NA
10.2376/0005-9366-124-108,medra,mEDRA
10.4455/eu.2011.949,medra,mEDRA
10.2379/cn106648,medra,mEDRA
10.2143/ac.66.4.2126600,medra,mEDRA
10.4435/bspi.2011.17,medra,mEDRA
10.3274/jl11-70-2-12,medra,mEDRA
10.1684/ejd.2010.1210,NA,NA
10.1348/096317910x493585,NA,NA
10.2376/0005-9366-124-345,medra,mEDRA
10.3899/jrheum.110440,NA,NA
10.3748/wjg.v17.i27.3198,NA,NA
10.2376/0005-9366-124-242,medra,mEDRA
10.1055/s-0030-1268453,NA,NA
10.1080/10789669.2011.594776,NA,NA
10.1364/oe.19.006277,NA,NA
10.1348/135532510x510153,NA,NA
10.2969/jrnsj/06310163,NA,NA
10.2376/0003-925x-62-76,medra,mEDRA
10.3906/bot-1009-79,crossref,Crossref
10.1021/bi20111oh,NA,NA
10.2376/0005-9366-124-313,medra,mEDRA
10.1559/15230406382202,NA,NA
10.2376/0005-9366-124-198,medra,mEDRA
10.1055/5-0030-1270510,NA,NA
10.1111/j.1745-3933.2011.1056.x,NA,NA
10.1558/ijsll.v.18i2.207,NA,NA
10.2450/2010.0155-09,medra,mEDRA
10.1016/j.bioce1.2010.10.001,NA,NA
10.1016/s0076-6879(11)86010-6,NA,NA
10.1016/j.cbpc2011.05.007,NA,NA
10.1695/2011007,NA,NA
10.5414/cpp49096,NA,NA
10.1691/ph.2011.1565,medra,mEDRA
10.3274/jl11-70-1-14,medra,mEDRA
10.2143/ast.41.2.2136987,NA,NA
10.1002/chem201001547,NA,NA
10.3274/jl11-70-2-22,medra,mEDRA
10.1016/j.seriptamat.2011.07.011,NA,NA
10.2378/peu2011.arto7d,NA,NA
10.3934/nhm.2011.6.80,NA,NA
10.1691/ph.2011.0339,medra,mEDRA
10.3233/acp-2011-0004,medra,mEDRA
10.1010/j.biotechadv.2010.11.005,NA,NA
10.2376/0005-9366-124-457,medra,mEDRA
10.3760/cma.j.issn.0366-6999.2011.24.042,istic,ISTIC
10.11890/1006-7191-116-457,istic,ISTIC
10.3290/j.jad.a18442,medra,mEDRA
10.1016/51470-2045(10)70218-7,NA,NA
10.2168/lmcs-7(3:09)2011,NA,NA
10.4161/rna/8/1.13985,NA,NA
10.3964/j.issn.1000-0593(2011)06-1476-05,istic,ISTIC
10.5414/cpp49060,NA,NA
10.1055/s-0029-1246178,NA,NA
10.2143/rej.170.1.2126647,medra,mEDRA
10.1691/ph.2011.1560,medra,mEDRA
10.2376/0005-9366-124-209,medra,mEDRA
10.1075/ijcl.16.2.03.ruh,NA,NA
10.4416/jcst2011-00001,medra,mEDRA
10.1097/m0u.0b013e32834958ff,NA,NA
10.2376/0003-925x-62-65,medra,mEDRA
10.1016/j.nuemedbio.2010.09.008,NA,NA
10.1080/10789669.2011.585421,NA,NA
10.1176/appi.ajp.2010.10071024).,NA,NA
10.1691/ph.2011.1575,medra,mEDRA
10.4401/ag-4877,medra,mEDRA
10.2376/0005-9366-124-303,medra,mEDRA
10.1111/j.1475-4983.2011.01075.x,NA,NA
10.1364/oe.19.006513,NA,NA
10.7482/0003-9438-56-039,crossref,Crossref
10.2376/0005-9366-126-202,medra,mEDRA
10.2376/0005-9366-126-446,NA,NA
10.2143/ac.68.6.8000005,medra,mEDRA
"10.5675/hywa_2013,3_4",NA,NA
10.2376/0005-9366-126-342,medra,mEDRA
10.2376/0003-925x-62-11,medra,mEDRA
10.1055/s-0030-1249643,NA,NA
10.1038/nhembio.614,NA,NA
10.1182/blood-2010-8-298968,NA,NA
10.2376/0005-9366-124-2,medra,mEDRA
10.2376/0003-925x-62-82,medra,mEDRA
10.1688/1862-0000_zfp_2011_01_gerpott,medra,mEDRA
10.4416/jcst2010-00034,medra,mEDRA
10.1515/bmt.2011.575,NA,NA
10.1021/1a202564h,NA,NA
10.3748/wjg.v17.i26.3109,NA,NA
10.3389/fpsya.2011.00197,NA,NA
"10.1016/j.labeco.2010,11.004",NA,NA
10.1016/s0076-6879(11)86019-2,NA,NA
10.2376/0005-9366-124-295,medra,mEDRA
10.1051/ita./2011123,NA,NA
10.4455/eu.2011.029,medra,mEDRA
10.1175/2010ja53469.1,NA,NA
10.1055/s-0030-1249707,NA,NA
10.3906/yer-0911-3,crossref,Crossref
10.4056/sigs.1553862,NA,NA
10.1922/cdh_2796ganss05,medra,mEDRA
10.1243/2041297510394104,NA,NA
10.4193/rhino11.110,NA,NA
10.4416/jcst2010-00019,medra,mEDRA
10.3233/jad-2010-101551,NA,NA
10.2143/ac.66.4.2126598,medra,mEDRA
10.2376/0005-9366-124-368,medra,mEDRA
10.5414/cpp49091,NA,NA
10.1074/jbc.m111237784,NA,NA
10.1089/ast.2010.0430,NA,NA
10.4455/eu.2011.008,medra,mEDRA
10.2376/0005-9366-124-337,medra,mEDRA
10.2376/0005-9366-124-48,medra,mEDRA
10.1688/1862-0000_zfp_2011_01_kunz,medra,mEDRA
10.1002/23385,NA,NA
10.3233/spe-2011-0529,medra,mEDRA
10.2376/0003-925x-62-181,medra,mEDRA
10.2514/i.j051003,NA,NA
10.2376/0005-9366-124-521,medra,mEDRA
10.1016/foodpol.2011.07.013,NA,NA
10.2143/ac.66.2.2071248,medra,mEDRA
10.3275/7843,medra,mEDRA
10.3290/j.jad.a19831,medra,mEDRA
10.2376/0005-9366-124-225,medra,mEDRA
10.3933/applrheol-21-35495,datacite,DataCite
10.3109/07357907.2011.597813,NA,NA
10.4455/eu.2011.951,medra,mEDRA
10.3220/lbf_2013_93-102,medra,mEDRA
10.5277/abb130401,NA,NA
10.3933/applrheol-23-52903,datacite,DataCite
10.3978/j.issn.2072-1439.2013.06.23,istic,ISTIC
10.7482/0003-9438-56-014,crossref,Crossref
10.1646/zootaxa.3608.7.3,NA,NA
10.4455/eu.2013.026,medra,mEDRA
10.1691/ph.2013.2164,medra,mEDRA
10.1128/iai.01212,NA,NA
10.4455/eu.2018.041,medra,mEDRA
10.14639/0392-100x-1544,medra,mEDRA
10.19189/map.2016.omb.262,medra,mEDRA
10.1128/microbiolspec.ei10-0019-2016,crossref,Crossref
10.3389/fnsys.2077.00700,NA,NA
10.3978/j.issn.2227-684x.2015.07.03,istic,ISTIC
10.3389/fnsys.7016.00026,NA,NA
10.1016/ecolind.2017.06.055,NA,NA
10.2143/tvf.79.2.3242699,medra,mEDRA
10.23765/afjz0002015,medra,mEDRA
10.4404/hystrix-28.1-11816,medra,mEDRA
10.16910/jemr.11.4.6,datacite,DataCite
10.1080/10400419.2018.1530912,NA,NA
10.1021/acsbiomaterials.8600819,NA,NA
10.23765/afjz0002010,medra,mEDRA
10.12989/gae.2017.13.5.809,kisti,KISTI
10.1080/10400419.2018.1500190,NA,NA
10.23765/afjz0002014,medra,mEDRA
10.12854/erde-2018-394,medra,mEDRA
10.23638/lmcs-13(2:15)2017,datacite,DataCite
10.1021/jacs.8608545,NA,NA
10.1128/microbiolspec.vmbf-0028-2015,crossref,Crossref
10.23765/afjz0002013,medra,mEDRA
10.5130/csr.v21i1.4385,NA,NA
10.2377/0023-2076-63-661,medra,mEDRA
10.23765/afjz0002016,medra,mEDRA
10.1128/microbiolspec.vmbf-0009-2015,crossref,Crossref
10.4404/hystrix-28.1-11698,medra,mEDRA
10.1093/lic/fqy001,NA,NA
10.1021/jacs.8b08086,NA,NA
10.4455/eu.2018.043,medra,mEDRA
10.3290/j.ohpd.a40310,medra,mEDRA
10.14639/0392-100x-1872,medra,mEDRA
10.23765/afiz0002009,NA,NA
10.23765/afiz0002007,NA,NA
10.23765/afjz0002012,medra,mEDRA
10.3997/1873-0604.2018014,crossref,Crossref
10.2143/rtpm.85.2.3285398,NA,NA
10.23765/afjz0002017,NA,NA
10.1038/541366-018-0124-z,NA,NA
10.23638/lmcs-14(4:20)2018,datacite,DataCite
10.3290/j.ohpd.a39823,medra,mEDRA
10.1126/sciimmunol.aah6817,NA,NA
10.4430/bgta0234,medra,mEDRA
"10.5675/hywa_2018,6_7",NA,NA
10.1167/14.1.7,NA,NA
10.1021/acscata1.7b03805,NA,NA
10.24425/amm.2018.125095,datacite,DataCite
10.3233/spr-140396,medra,mEDRA
10.1080/01605682.2017.1410400,NA,NA
10.1016/j.urolonc.2017.10.14,NA,NA
10.19272/201808302003,medra,mEDRA
10.19272/201806403004,medra,mEDRA
10.24423/aom.3000,datacite,DataCite
10.18057/ijasc.2018.14.9,NA,NA
10.2143/rtpm.85.2.3285396,NA,NA
10.3964/j.issn.1000-0593(2018)12-3699-09,NA,NA
10.5277/oa140114,datacite,DataCite
10.14102/j.cnki.0254-5861.2011-1908,cnki,CNKI
10.1186/s2889-015-1810-6,NA,NA
10.2143/lat.77.3.3285385,medra,mEDRA
10.18148/srm/2018.v12i1.7168,datacite,DataCite
10.2298/tsci1855551p,NA,NA
10.1155/2018/8421391,NA,NA
"10.13001/1081-3810,1537-9582.3759",NA,NA
10.18148/srm/2018.v12i1.7210,datacite,DataCite
10.18148/srm/2018.v12i1.7205,datacite,DataCite
10.1142/50217751x18440177,NA,NA
10.1016/j.geofortun.2018.09.018,NA,NA
10.2143/rtpm.85.2.3285397,NA,NA
10.19224/ai2018.s654,medra,mEDRA
10.3290/j.qi.a40776,medra,mEDRA
10.26402/jpp.2018.4.09,medra,mEDRA
10.3970/cmc.2018.02574,istic,ISTIC
10.19224/ai2017.349,medra,mEDRA
10.23765/afjz0002021,NA,NA
10.12841/wood.1644-3985.04.269,medra,mEDRA
10.4416/jcst2018-00024,medra,mEDRA
10.2376/0005-9366-17097,medra,mEDRA
10.30965/25890468-06201004,NA,NA
10.1016/j.desa1.2018.06.012,NA,NA
10.5303/jkas.2018.51.6.197,kisti,KISTI
10.2113/jeeg23.4.397,NA,NA
10.21873/anticanres.12339,crossref,Crossref
10.24425/123918,datacite,DataCite
10.1140/epjc/s10052-018-6208-7,NA,NA
10.30965/25890468-06201006,NA,NA
10.19272/201801702008,medra,mEDRA
10.30965/25890468-06201002,NA,NA
10.1177/0003702818791939,NA,NA
10.2376/0005-9366-17110,medra,mEDRA
10.12905/0380.phyton58(2)-2018-0109,medra,mEDRA
10.23736/s0026-4725.16.04072-x,medra,mEDRA
10.1024/422-4917/a000605,NA,NA
10.11909/j.issn.1671-5411.2018.09.009,istic,ISTIC
10.23736/s1973-9087.17.04735-9,medra,mEDRA
10.2377/0023-2076-62-64,NA,NA
10.22038/ijbms.2018.29587.7146,medra,mEDRA
10.1136/bmjopen-2018-025947,NA,NA
10.23736/s0393-2249.18.03137-5,medra,mEDRA
10.19272/201809202001,medra,mEDRA
10.2376/0005-9366-18033,medra,mEDRA
10.2147/cmars/72069,NA,NA
10.1016/j.jaci.2018.02.044,crossref,Crossref
10.12989/sem.2018.67.6.555,kisti,KISTI
10.11972/j.issn.1001-9014.2018.06.023,istic,ISTIC
10.1016/j.jaci..2018.07.014,NA,NA
10.21873/anticanres.12336,crossref,Crossref
10.30965/25890468-06202001,NA,NA
10.1136/bmjopen-2018-024151,NA,NA
10.1080/02770903.2017.1396489,NA,NA
10.1708/2679.27444,medra,mEDRA
10.23736/s1973-9087.18.05143-2,medra,mEDRA
10.30965/25890468-06202003,NA,NA
10.1691/ph.2018.8142,NA,NA
10.30965/25890468-06201003,NA,NA
10.1016/j.envpol.2016:06.047,NA,NA
10.3233/wor-131617,medra,mEDRA
10.4244/eijv919a186,NA,NA
10.1016/ipharmthera.2017.10.016,NA,NA
10.4416/jcst2013-00024,medra,mEDRA
10.1021/ar5002539,NA,NA
10.1007/s00048-017-0612-y,NA,NA
10.23736/s0021-9509.17.10234-x,medra,mEDRA
10.3978/j.issn.2223-4292.2015.03.02,istic,ISTIC
10.2376/0005-9366-125-469,medra,mEDRA
10.5073/jabfq.2013.086.013,datacite,DataCite
10.2143/rej.172.3.3005379,medra,mEDRA
10.3906/yer-1005-29,crossref,Crossref
10.1016/1471-2407-14-846,NA,NA
10.1364/oe26.008125,NA,NA
10.1016/j.optlastec.2018.05.044,crossref,Crossref
10.1010/j.ijcard.2017.12.088,NA,NA
10.5073/jabfq.2013.086.020,datacite,DataCite
10.4455/eu.2013.039,medra,mEDRA
10.4416/jcst2014-00025,medra,mEDRA
10.1922/cdh_2826hertrampf06,medra,mEDRA
10.2143/tvf.75.4.3007378,medra,mEDRA
10.1691/ph.2016.6533,medra,mEDRA
10.2376/0005-9366-125-345,medra,mEDRA
10.1159/000402936,crossref,Crossref
10.1691/ph.2013.6521,medra,mEDRA
10.4416/jcst2013-00034,medra,mEDRA
10.2376/0005-9366-127-257,medra,mEDRA
10.2376/0005-9366-125-482,NA,NA
10.1016/j.indai.2017.10.005,NA,NA
10.2376/0005-9366-125-456,medra,mEDRA
10.3978/j.issn.2072-1439.2013.05.15,istic,ISTIC
10.1524/phil.2013.0018,NA,NA
10.2376/0005-9366-127-267,NA,NA
10.5073/jabfq.2014.087.003,datacite,DataCite
10.1016/j.clental.2017.10.008,NA,NA
10.1358/dof.2013.38.3.1931054,NA,NA
10.2501/ijmr-2013.016,NA,NA
10.7498/aps.62.204501,istic,ISTIC
10.1016/j.bbamcr2013.07.014,NA,NA
10.1524/zkri.2012.1587,NA,NA
10.1688/1862-0000_zfp_2013_04_ruiner,medra,mEDRA
10.23638/lmcs-14(1:22)2018,datacite,DataCite
10.4455/eu.2012.958,medra,mEDRA
10.2143/mus.124.3.2141855,medra,mEDRA
10.2451/2012pm0021,medra,mEDRA
10.3389/tnhurn.2014.00866,NA,NA
10.4401/ag-6254,medra,mEDRA
10.1691/ph.2013.2729,medra,mEDRA
10.6038/cjg20140402,istic,ISTIC
10.4416/jcst2013-00037,medra,mEDRA
10.1353/sor.2014.0045,NA,NA
10.2376/0005-9366-125-163,medra,mEDRA
10.1353/sor.2014.0033,NA,NA
10.1127/arch.moll/1869-0963/142/181-214,NA,NA
10.7754/clin.lab.2013.130,NA,NA
10.2310/7070.2012.00030,NA,NA
10.2143/rtpm.79.1.2168982,medra,mEDRA
10.1108/ijpdlm-12.2011.0229,NA,NA
10.1103/physrevb.52.9970,crossref,Crossref
10.1109/tuffc.2014.2903,NA,NA
10.1007/978-94-007-7429-2__5,NA,NA
10.2143/rtpm.79.1.2168983,medra,mEDRA
10.4455/eu.2012.959,medra,mEDRA
10.2143/ac.68.5.2994470,medra,mEDRA
10.1016/j.jde.2018.01.0310022,NA,NA
10.1088/0004637x/794/1/20,NA,NA
10.2376/0005-9366-125-191,medra,mEDRA
10.1691/ph.2013.2706,medra,mEDRA
10.1353/sor.2014.0042,NA,NA
10.2376/0005-9366-129-15041,medra,mEDRA
10.1016/j.atmosenv.2013.063,NA,NA
10.2377/0023-2076-57-409,medra,mEDRA
10.1691/ph.2013.6527,medra,mEDRA
10.2376/0005-9366-127-108,medra,mEDRA
10.1021/acs.jpcb.7611173,NA,NA
10.1186/10.1186/1471-2105-13-57,NA,NA
10.1016/jjhydrol.2014.01.037,NA,NA
10.1515/ners-2014-0193,NA,NA
10.1016/j.celrep.2017.02.0051,NA,NA
10.5073/jabfq.2014.087.030,datacite,DataCite
10.1691/ph.2013.2807,medra,mEDRA
10.1002/mmnd.201200023,NA,NA
10.2376/0005-9366-125-178,medra,mEDRA
10.3980/j.issn.2222-3959.2013.02.09,istic,ISTIC
10.1140/epja/i2018-12413,NA,NA
10.4416/jcst2013-00040,medra,mEDRA
10.2376/0003-925x-63-155,medra,mEDRA
10.1691/ph.2013.6503,medra,mEDRA
10.3220/lbf_2013_115-128,medra,mEDRA
10.3748/wjg.v18.i37.5211,NA,NA
10.3934/dcdss.201.3.6.1,NA,NA
10.1016/j.jms.2014.02.0080022-2852,NA,NA
10.4455/eu.2018.013,medra,mEDRA
10.1016/j.dlc.2013.06.001,NA,NA
10.1007/978-94-007-7429-2__6,NA,NA
10.23736/s0393-2249.17.02834-x,medra,mEDRA
10.1515/teme-2014.0402,NA,NA
10.1017/s000202061300005x,NA,NA
10.2143/rtpm.78.2.2141895,medra,mEDRA
10.3275/7880,medra,mEDRA
10.1016/lympev.2014.01.009,NA,NA
10.2376/0005-9366-126-514,medra,mEDRA
10.1515/anglia-2014-0030,NA,NA
10.3978/j.issn.2072-1439.2013.05.16,istic,ISTIC
10.3220/lbf_2013_245-254,medra,mEDRA
10.1016/eurpolymj.2017.12.001,NA,NA
10.18148/srm/2018.v12i2.7299,datacite,DataCite
10.4416/jcst2014-00011,medra,mEDRA
10.2143/rtl.48.3.3245480,medra,mEDRA
10.2143/lea.225.0.3011357,medra,mEDRA
10.4430/bgta0043,medra,mEDRA
10.1051/0004-6361/201732039;a123,NA,NA
10.1016/j.jhep.2017.11.29,NA,NA
10.1016/j.antivira1.2013.05.015,NA,NA
10.1150/000488044,NA,NA
10.1691/ph.2012.1651,medra,mEDRA
10.1691/ph.2013.6504,medra,mEDRA
10.1393/ncr/i2018-10150-2,medra,mEDRA
10.2376/0005-9366-125-305,medra,mEDRA
10.1016/j.ejmech.201310.013,NA,NA
10.1691/ph.2016.5821,medra,mEDRA
10.4430/bgta0120,medra,mEDRA
10.1353/sor.2014.0046,NA,NA
10.2376/0005-9366-125-197,medra,mEDRA
10.1109/tdei.2014.004226,NA,NA
10.4416/jcst2013-00036,medra,mEDRA
10.5194/op-12-883-2016,NA,NA
10.1016/j.jnoncryso1.2014.02.011,NA,NA
10.2376/0005-9366-15077,medra,mEDRA
10.1016/b978-0-444-63326-2.000053,NA,NA
10.2377/0023-2076-59-549,medra,mEDRA
10.19189/map.2016.omb.222,medra,mEDRA
10.3390/rs3040650,NA,NA
10.1186/1476-9255-1-10,NA,NA
10.1163/15700656-12341268,NA,NA
10.2376/0005-9366-129-153,medra,mEDRA
10.1016/j.abb.2014.02.0120003-9861,NA,NA
10.1016/bmc.2013.09.057,NA,NA
10.4467/16890027ap.12.011.0515,crossref,Crossref
10.3290/j.qi.a31533,medra,mEDRA
10.2376/0005-9366-125-153,medra,mEDRA
10.1358/dof.2012.37.7.1823518,NA,NA
10.1021/ph5130224r,NA,NA
10.1010/j.jcrysgro.2015.03.020,NA,NA
10.3220/lbf_2013_201-220,medra,mEDRA
10.1691/ph.2012.1856,medra,mEDRA
10.1021/acs.inorgchem.7601152,NA,NA
10.1093/mnras/stax3252,NA,NA
10.17850/n096-4-03,NA,NA
10.2376/0005-9366-126-77,medra,mEDRA
10.1018/b978-0-12-397863-9.00001-8,NA,NA
10.1017/is013012007jkt24,NA,NA
10.1691/ph.2013.6526,medra,mEDRA
10.1127/palb/294/2016/111,NA,NA
10.2168/lmcs-8(2:03)2012,NA,NA
10.1353/sor.2014.0039,NA,NA
10.19189/map.2015.omb.210,medra,mEDRA
10.3339/fnhum.2015.dd137,NA,NA
10.1177/1065912912468269i,NA,NA
10.1172/jc167603,NA,NA
10.1144/000113964,NA,NA
10.3906/yer-1006-26,crossref,Crossref
10.1007/s00115-013-3892,NA,NA
10.2376/0003-925x-63-81,medra,mEDRA
10.2451/2014pm0010,medra,mEDRA
10.14670/hh-11-937,medra,mEDRA
10.1524/phil.2013.0024,NA,NA
10.1016/j.comnet2014.10.005,NA,NA
10.2376/0005-9366-125-264,medra,mEDRA
10.1688/zfp-2014-01-rivkin,medra,mEDRA
10.1088/0268-1242129/11/115012,NA,NA
10.782/cryb.v34.iss2.2013.99,NA,NA
10.1016/bcp.2018.08.009,NA,NA
10.1688/1862-0000_zfp_2012_03_laumer,medra,mEDRA
10.21411/cbm.a.124081a9,datacite,DataCite
10.1237/inte.1120.0640,NA,NA
10.1038/nchembio:1410,NA,NA
10.3749/canmin.52.1.191,NA,NA
10.2376/0005-9366-127-120,medra,mEDRA
10.3389/fpsyq.2016.01906,NA,NA
10.1691/ph.2013.6518,medra,mEDRA
10.14670/hh-30.293,medra,mEDRA
10.1515/ners-2014-9039,NA,NA
10.1399/eps.2014.14,medra,mEDRA
10.1344/105.000001701,crossref,Crossref
10.4401/ag-5410,medra,mEDRA
10.7498/aps.66.176110,istic,ISTIC
10.4416/jcst2018-00017,medra,mEDRA
10.1016/jjtice.2017.02.003,NA,NA
10.1016/j.ijggc.2012.12.040,NA,NA
10.2376/0005-9366-128-76,NA,NA
10.3965/j.ijabe.20130601.007,istic,ISTIC
10.3978/j.issn.2072-1439.2013.07.10,istic,ISTIC
10.3906/yer-1005-6,crossref,Crossref
10.1393/ncr/i2018-10145-y,medra,mEDRA
10.1558/bsrv.v29i2.153,NA,NA
10.19189/map.2015.omb.212,medra,mEDRA
10.5281/zenodo.893519,datacite,DataCite
10.2450/2012.0048-12,medra,mEDRA
10.3220/lbf1473334823000,medra,mEDRA
10.1007/jhelp06(2015)068,NA,NA
10.3290/j.qi.a31204,medra,mEDRA
10.1922/cdh_2774panagidis05,medra,mEDRA
10.1016/jjvolgeores.2013.10.005,NA,NA
10.1016/j.thevol.2013.10.003,NA,NA
10.2377/0023-2076-61-144,medra,mEDRA
10.2376/0005-9366-125-110,medra,mEDRA
10.1688/1862-0000_zfp_2013_03_remhof,medra,mEDRA
10.2376/0005-9366-16064,medra,mEDRA
10.1051/004-6361/201424737,NA,NA
10.3767/003158514x68239,NA,NA
10.2143/rtpm.81.2.3062080,medra,mEDRA
10.1002/cphy.c170038,crossref,Crossref
10.1127/1438-9134/2014/025,NA,NA
10.2376/0005-9366-127-227,medra,mEDRA
10.1172/jci176210,NA,NA
10.1051/minnp/20119107,NA,NA
10.2376/0005-9366-126-175,medra,mEDRA
10.1399/eps.2014.34,medra,mEDRA
10.1688/1862-0000_zfp_2013_03_ewerlin,medra,mEDRA
10.1016/jmmm.2014.01.055,NA,NA
10.5281/zenodo.163443,datacite,DataCite
10.4416/jcst2013-00044,medra,mEDRA
10.2376/0005-9366-126-220,medra,mEDRA
10.1163/001972412x620411,NA,NA
10.14283/jpad.2017.23,datacite,DataCite
10.2376/0003-925x-62-192,medra,mEDRA
10.6038/cjg20130902,istic,ISTIC
10.1016/learninstruc.2014.11.003,NA,NA
10.1136/bmjopen-2017-019823,NA,NA
10.3945/an.116.013623,NA,NA
10.4416/jcst2016-00012,medra,mEDRA
10.10164/j.ssi.2018.03.004,NA,NA
10.1021/jp50553421,NA,NA
10.1510/hzhz.2013.0407,NA,NA
10.1024/1422-4917/a000248,NA,NA
"10.5675/hywa_2014,2_9",NA,NA
10.1016/j.ecolmode1.2013.01.012,NA,NA
10.12759/hsr.43.2018.3.120-146,datacite,DataCite
10.2376/0005-9366-125-38,medra,mEDRA
10.3109/07420528.2015.1055755,NA,NA
